step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
7,PAYMENT,3262.18,C512144081,4477,1214.82,M105916924,0,0,0,0
8,PAYMENT,26158.69,C832804973,107447.24,81288.55,M1235236113,0,0,0,0
1,PAYMENT,5202.26,C1402333753,13294.25,8091.99,M353891891,0,0,0,0
7,TRANSFER,12717.38,C147663797,0,0,C1674899618,6331683.38,1.00E+07,0,0
8,TRANSFER,395779.09,C51287115,0,0,C1128238842,2250223.36,2487668.34,0,0
8,PAYMENT,5146.36,C968994952,0,0,M1779796543,0,0,0,0
7,PAYMENT,2362.37,C2144541051,14630.58,12268.21,M489480245,0,0,0,0
8,PAYMENT,9188.17,C1309794223,269020.07,259831.89,M1094448975,0,0,0,0
8,PAYMENT,1778.59,C951820205,11175,9396.41,M291636342,0,0,0,0
8,PAYMENT,413.07,C1716364813,7341.78,6928.71,M840163101,0,0,0,0
3,PAYMENT,2204.12,C353489239,0,0,M1099925775,0,0,0,0
7,PAYMENT,2265.6,C1301367091,31426,29160.4,M670285911,0,0,0,0
8,PAYMENT,12649.01,C1758060667,13197.56,548.55,M28974511,0,0,0,0
1,PAYMENT,2970.97,C46941357,38071.06,35100.09,M1152606315,0,0,0,0
7,PAYMENT,930.18,C1039486933,20493,19562.82,M1610143599,0,0,0,0
8,CASH_OUT,208079.59,C1274791290,16570.54,0,C1436838899,325901.29,0,0,0
3,PAYMENT,2536.69,C869758554,67111.65,64574.96,M1777163938,0,0,0,0
7,PAYMENT,10264.24,C2140088161,1090,0,M525348453,0,0,0,0
7,PAYMENT,12661.31,C1669303041,0,0,M38462941,0,0,0,0
2,PAYMENT,9264.89,C194838923,45184,35919.11,M1117448897,0,0,0,0
6,PAYMENT,5760.17,C735200015,356,0,M680584313,0,0,0,0
8,CASH_OUT,212055.16,C652445858,0,0,C787033725,4034402.94,4547905.63,0,0
6,PAYMENT,385.39,C1146848727,20574.51,20189.12,M64330035,0,0,0,0
2,PAYMENT,2692.22,C1421016152,24521,21828.78,M229581552,0,0,0,0
8,PAYMENT,13040.43,C774310632,1926.69,0,M822267089,0,0,0,0
7,PAYMENT,1816.41,C1563408461,0,0,M850359367,0,0,0,0
8,CASH_IN,336325.21,C850453811,6949149.34,7285474.55,C710481910,427099.88,0,0,0
7,CASH_OUT,210066.44,C1528391146,0,0,C295372946,499000.92,472083.92,0,0
8,TRANSFER,521189.28,C2134524652,0,0,C2073764942,935489.34,2388433.48,0,0
1,DEBIT,3039.84,C1892869131,152809,149769.16,C33524623,2079710.62,1517262.16,0,0
6,PAYMENT,10460.53,C1216889437,21354,10893.47,M1015503057,0,0,0,0
8,PAYMENT,15266.53,C1705898735,0,0,M118169364,0,0,0,0
8,CASH_OUT,228152.36,C1416371491,0,0,C2052185144,635523.64,951130.52,0,0
7,TRANSFER,101702.35,C35005153,13187,0,C1525409936,0,122617.61,0,0
7,PAYMENT,7879.14,C672807384,53160,45280.86,M1937072695,0,0,0,0
7,PAYMENT,7502.58,C1535371604,182,0,M491672911,0,0,0,0
1,PAYMENT,3858.3,C131709548,0,0,M148813381,0,0,0,0
4,CASH_IN,214223.74,C1307540790,6063964.27,6278188.01,C977993101,1830098.31,1615874.57,0,0
7,PAYMENT,8197.61,C321238694,325,0,M1910492313,0,0,0,0
8,CASH_OUT,179274.89,C1104319743,0,0,C1945802665,1684614.25,1471945.15,0,0
7,PAYMENT,2486.24,C1676763984,11684,9197.76,M672023440,0,0,0,0
7,CASH_OUT,60329.37,C1525027227,13740.47,0,C63387985,86242.27,271703.64,0,0
1,PAYMENT,9471.15,C1919576980,787,0,M1792088662,0,0,0,0
6,PAYMENT,16771.05,C577076657,17916,1144.95,M1488129598,0,0,0,0
6,CASH_OUT,122817.49,C1039352074,0,0,C97730845,1.38E+07,1.40E+07,0,0
8,PAYMENT,1738.17,C83640907,30766,29027.83,M83638977,0,0,0,0
7,PAYMENT,13781.73,C1082464062,52206,38424.27,M43220286,0,0,0,0
4,TRANSFER,148319.88,C1845922505,49953,0,C1983747920,95860.18,244180.06,0,0
5,PAYMENT,3508.93,C1267068395,51108,47599.07,M1462880943,0,0,0,0
1,PAYMENT,6257.76,C2030294088,22163,15905.24,M1309191417,0,0,0,0
7,CASH_OUT,258522.98,C495896897,0,0,C1538961175,339544,0,0,0
7,PAYMENT,7456.44,C1753773164,68553,61096.56,M2080300983,0,0,0,0
5,PAYMENT,12603.14,C105856166,57732.85,45129.71,M1039629818,0,0,0,0
8,TRANSFER,315951.16,C346533080,147,0,C623476050,287461.83,6180085.57,0,0
8,CASH_IN,264368.02,C744386420,7188547.52,7452915.54,C1446521801,8586108.49,1.17E+07,0,0
6,PAYMENT,14904.51,C815903405,0,0,M1131228089,0,0,0,0
8,CASH_IN,269257.01,C2080027346,2629926.64,2899183.65,C403649458,299806.81,30549.8,0,0
7,CASH_IN,264890.57,C695931862,49582,314472.57,C1651945012,1556799.98,2542356.18,0,0
7,PAYMENT,6474.18,C1022631933,275,0,M1464744275,0,0,0,0
3,PAYMENT,2011.37,C7508078,18783.18,16771.81,M1428815684,0,0,0,0
1,PAYMENT,2610.01,C1528769018,58697.54,56087.54,M183155105,0,0,0,0
1,CASH_OUT,4682.74,C183259297,0,0,C195600860,27134.6,40348.79,0,0
8,CASH_OUT,4106.82,C525563477,0,0,C2067640441,26492.13,0,0,0
6,PAYMENT,12327.31,C2013063878,30118.19,17790.89,M1446787786,0,0,0,0
8,CASH_IN,145462.96,C151847034,1.22E+07,1.23E+07,C692060775,415843,36628.35,0,0
7,PAYMENT,4264.39,C1348094114,292689.28,288424.89,M352938766,0,0,0,0
2,PAYMENT,16473.03,C1511799988,0,0,M1991075605,0,0,0,0
6,PAYMENT,22020.95,C265202525,72916,50895.05,M2034523899,0,0,0,0
8,PAYMENT,15390.15,C1674614337,0,0,M1644556331,0,0,0,0
7,PAYMENT,14044.22,C883654684,11948,0,M1232549345,0,0,0,0
7,PAYMENT,16132.3,C1230672645,27582.48,11450.18,M1779044114,0,0,0,0
7,PAYMENT,14180,C310939317,0,0,M241210330,0,0,0,0
7,CASH_IN,109447.96,C1441060897,6085297.49,6194745.45,C1127705091,318917,0,0,0
7,PAYMENT,4827.22,C740876905,780,0,M1283220866,0,0,0,0
5,PAYMENT,6225.18,C1573356572,34194,27968.82,M1298650532,0,0,0,0
8,TRANSFER,98234.73,C1413701174,0,0,C2141994208,294741.83,0,0,0
8,CASH_IN,235328.5,C104788174,6071388.78,6306717.27,C1545688642,312442.62,77114.12,0,0
8,CASH_OUT,78089.85,C2102210732,0,0,C248609774,1.17E+07,1.30E+07,0,0
1,CASH_IN,346761.87,C2771454,2229073.36,2575835.23,C1899073220,767708.73,420946.86,0,0
8,TRANSFER,668083.91,C2046415036,22513,0,C1849941462,447196.98,2455385.38,0,0
8,PAYMENT,4108.15,C789093383,0,0,M345805867,0,0,0,0
8,PAYMENT,17819.36,C665960320,23191.07,5371.7,M487617434,0,0,0,0
8,CASH_OUT,326092.77,C1370895868,0,0,C1494895909,729533.72,1362678.43,0,0
8,PAYMENT,17539.06,C532587058,36640.17,19101.1,M1133273125,0,0,0,0
1,PAYMENT,3619.35,C234857227,173419.08,169799.73,M81269359,0,0,0,0
7,CASH_IN,87046.13,C1927934199,4891214.9,4978261.03,C188246551,312882,225835.87,0,0
1,DEBIT,4040.84,C1800693087,1938,0,C1825027294,51339,36757.68,0,0
7,CASH_IN,266769.46,C228001921,2818513.02,3085282.47,C2072865894,488351.88,182117.56,0,0
3,TRANSFER,2565.32,C1231469233,0,0,C146305349,188715.38,344441.76,0,0
1,CASH_IN,293530.31,C180078856,3429167.12,3722697.43,C1629911510,308905.68,15375.37,0,0
1,PAYMENT,436.15,C1235908203,10120,9683.85,M9843062,0,0,0,0
8,PAYMENT,10991.88,C1405839580,18950,7958.12,M1929305477,0,0,0,0
7,TRANSFER,442422.28,C1924009991,0,0,C1234776885,3062223.92,4441465.94,0,0
2,PAYMENT,11760.28,C553846997,74741,62980.72,M581383895,0,0,0,0
8,PAYMENT,10730.09,C504030066,202340.64,191610.56,M1262363595,0,0,0,0
5,TRANSFER,179651.4,C2068126708,58395.9,0,C187019413,0,179651.4,0,0
8,PAYMENT,2600.6,C759634557,4571,1970.4,M561260325,0,0,0,0
8,CASH_OUT,259307.99,C85380354,2075,0,C1850180796,8644124.62,8257071.34,0,0
7,PAYMENT,3648.18,C1445289700,6549,2900.82,M1301242891,0,0,0,0
8,CASH_OUT,18105.49,C1028826751,90671,72565.51,C2011184385,41317,0,0,0
1,CASH_IN,183816.31,C205615258,9919025.73,1.01E+07,C1023714065,2391652.26,1412484.09,0,0
8,CASH_IN,408610.18,C1039082143,3123356.92,3531967.1,C1583798365,677606.45,115712.16,0,0
2,PAYMENT,1150.36,C1853633821,41699,40548.64,M2068450031,0,0,0,0
8,PAYMENT,17101.69,C1083543866,23041.38,5939.69,M1183776059,0,0,0,0
8,PAYMENT,13344.02,C1023560447,0,0,M719007476,0,0,0,0
6,CASH_OUT,129835.8,C1424575977,42794.52,0,C214774813,1.55E+07,1.59E+07,0,0
8,PAYMENT,3677.93,C584102608,26869,23191.07,M4024703,0,0,0,0
8,PAYMENT,5553.34,C1933330001,9999,4445.66,M298007466,0,0,0,0
7,PAYMENT,13866.78,C777295125,0,0,M741658148,0,0,0,0
7,PAYMENT,8976.18,C1576756693,6966,0,M256568355,0,0,0,0
8,CASH_OUT,315617.99,C708407479,5085,0,C1772085663,167110.79,188971.33,0,0
8,CASH_OUT,134636.31,C1030068429,0,0,C35263828,185009.84,0,0,0
8,TRANSFER,1799894.61,C17070372,0,0,C1030706332,2394708.71,3036551.46,0,0
7,CASH_OUT,71248.08,C1910930902,16551.35,0,C1348373832,209546,1072919.03,0,0
3,PAYMENT,5989.14,C45790744,15216,9226.86,M1220292558,0,0,0,0
7,PAYMENT,12351.68,C131789159,4382,0,M1844762865,0,0,0,0
7,CASH_OUT,256043.45,C414168614,0,0,C875761527,872475.01,1238942.28,0,0
2,TRANSFER,203471.91,C317053574,59971,0,C453211571,3523298.32,3726770.23,0,0
1,CASH_OUT,195490.04,C1107204185,0,0,C564160838,1104500.4,1254956.07,0,0
8,PAYMENT,13999.41,C2106578154,488960,474960.59,M595330956,0,0,0,0
8,CASH_IN,55413.94,C1943888330,2216033.24,2271447.18,C1202306289,132813.59,93878.45,0,0
6,CASH_OUT,60311.86,C1569706103,0,0,C1916720513,6904608.31,6760548.76,0,0
7,TRANSFER,616154.22,C912490602,288,0,C423580937,20317,1.27E+07,0,0
1,CASH_IN,171683.57,C121466124,1073870.2,1245553.78,C1526298704,203775.64,32092.07,0,0
1,DEBIT,1260.62,C636959006,1483,222.38,C1686100174,10086,9837.06,0,0
3,PAYMENT,17694.76,C339881373,453,0,M381768094,0,0,0,0
1,PAYMENT,9469.26,C678115778,23845,14375.74,M1412564235,0,0,0,0
7,DEBIT,1847.63,C1995416247,13438,11590.37,C1529639302,126771.23,8208.1,0,0
8,CASH_OUT,25310.91,C420651623,0,0,C422990138,30033,0,0,0
7,PAYMENT,30188.06,C2077619232,0,0,M1159789396,0,0,0,0
7,CASH_IN,245256.44,C1343952313,1830872.44,2076128.88,C560041895,285534.83,40278.39,0,0
8,PAYMENT,2666.19,C1457949404,22732,20065.81,M68500741,0,0,0,0
7,CASH_IN,269956.6,C59792230,5982548.66,6252505.25,C1603338883,341867.95,46968.69,0,0
8,PAYMENT,1101.35,C1492693174,5187,4085.65,M1051888468,0,0,0,0
1,PAYMENT,9496.55,C2144912729,0,0,M1153511683,0,0,0,0
1,PAYMENT,8176.58,C936628786,820,0,M817941759,0,0,0,0
7,CASH_OUT,127917.12,C1046162586,0,0,C265108079,568124.6,4937135.42,0,0
8,CASH_OUT,86644.01,C525151848,0,0,C54617902,145419.85,1442068.04,0,0
8,CASH_OUT,265806.74,C102498537,0,0,C8290162,6224721.33,6650282.66,0,0
3,PAYMENT,40550.78,C530131514,0,0,M817833695,0,0,0,0
7,PAYMENT,11661.35,C1689692155,0,0,M288787366,0,0,0,0
7,PAYMENT,2890.81,C127387260,78056,75165.19,M835594012,0,0,0,0
7,CASH_IN,273167.3,C132686409,8520999.25,8794166.55,C893038039,351871,0,0,0
7,CASH_IN,247833.99,C340423951,868065.63,1115899.62,C616998001,271136,0,0,0
1,PAYMENT,450.55,C1420012431,12203,11752.45,M426288284,0,0,0,0
8,PAYMENT,25611.07,C131075016,0,0,M848530779,0,0,0,0
7,PAYMENT,3597.81,C45052906,300112,296514.19,M1910644552,0,0,0,0
7,PAYMENT,4286.24,C1293177207,10024.67,5738.43,M525859363,0,0,0,0
1,PAYMENT,32101.86,C797416363,0,0,M491152599,0,0,0,0
1,PAYMENT,5675.84,C758465579,224,0,M670689666,0,0,0,0
7,PAYMENT,2253.07,C1211156857,126996,124742.93,M228118035,0,0,0,0
8,PAYMENT,10630.48,C1279974750,219355.69,208725.21,M1696121504,0,0,0,0
8,CASH_IN,131663.4,C229995180,6728464.53,6860127.93,C1241878571,149061.68,1367524.98,0,0
8,PAYMENT,2697.49,C829245976,321501,318803.51,M24574866,0,0,0,0
8,CASH_IN,5828.22,C1189936119,10180,16008.22,C1302931951,1008206.81,1740418.55,0,0
7,CASH_OUT,84336.04,C620417065,0,0,C128870695,1.40E+07,1.45E+07,0,0
7,PAYMENT,1449.51,C323594226,17066,15616.49,M1819651816,0,0,0,0
5,PAYMENT,6784.39,C997657863,21226,14441.61,M1655750533,0,0,0,0
8,PAYMENT,41587.67,C973623239,21594.95,0,M1313175093,0,0,0,0
7,CASH_OUT,206619.06,C2141655281,134,0,C1440325059,423000.44,2156169.36,0,0
7,PAYMENT,23532.24,C1198375087,0,0,M2038211362,0,0,0,0
7,PAYMENT,5874.22,C1835002468,21850,15975.78,M1249126393,0,0,0,0
1,CASH_OUT,153596.45,C979532928,711133.71,557537.26,C1360767589,1954368.93,2107965.39,0,0
7,CASH_IN,35217.29,C365475676,5508065.35,5543282.64,C1022680775,187362.12,71835.64,0,0
7,PAYMENT,2103.29,C2026537560,0,0,M1177088902,0,0,0,0
3,CASH_IN,185832.16,C1479691423,6842406.06,7028238.22,C1234776885,2025909.1,1840076.94,0,0
8,CASH_IN,131471.12,C61372992,1.80E+07,1.81E+07,C1528968613,197370.16,65899.04,0,0
2,CASH_IN,257619.2,C1192529727,9080244.19,9337863.38,C998351292,740600.66,482981.46,0,0
8,CASH_OUT,328658.01,C454538699,0,0,C814900611,1288812.21,4893599.98,0,0
7,CASH_OUT,222190.68,C512417158,0,0,C1671179293,669932.79,686937.33,0,0
6,PAYMENT,25203.75,C1557594596,172432,147228.25,M1821462977,0,0,0,0
8,CASH_OUT,134330.42,C239393036,0,0,C208427878,1129949.5,1454807.63,0,0
6,TRANSFER,251644.29,C1137678248,489088,237443.71,C1896545607,0,99358,0,0
1,TRANSFER,378703.81,C347808407,31813,0,C838411509,6353.62,22774.25,0,0
8,PAYMENT,14534.01,C753085026,8389,0,M2012174078,0,0,0,0
8,CASH_IN,212096.58,C312049654,1437351.07,1649447.64,C769342184,1.53E+07,1.67E+07,0,0
7,PAYMENT,12284.29,C1035611659,11212,0,M791558311,0,0,0,0
5,PAYMENT,1405.7,C260345895,152647,151241.3,M1251502504,0,0,0,0
8,PAYMENT,6864.59,C1054198002,1518445.93,1511581.35,M994429804,0,0,0,0
8,CASH_OUT,23045.99,C2115033051,0,0,C1553217607,265334.94,812216.2,0,0
4,PAYMENT,1921.43,C639579551,34622,32700.57,M1526901124,0,0,0,0
2,PAYMENT,2976.86,C1434932926,771,0,M1127434428,0,0,0,0
7,CASH_IN,226240.27,C534493709,6644053.69,6870293.97,C257999182,2550664,2324423.73,0,0
8,CASH_OUT,218580.31,C1952010683,0,0,C63475121,492757.56,519853.57,0,0
8,CASH_OUT,43813.02,C2065313034,0,0,C373415859,136616.61,184532.58,0,0
4,CASH_IN,208461.54,C2007031139,4743626.18,4952087.72,C1067155425,259823.45,51361.91,0,0
8,CASH_OUT,18231.27,C1202587216,0,0,C1891412311,954388.4,1416477.85,0,0
8,PAYMENT,909.77,C1353774145,20445,19535.23,M338623565,0,0,0,0
6,PAYMENT,17110.72,C175881660,59859,42748.28,M1676585156,0,0,0,0
7,PAYMENT,1831.49,C1043080274,40996.75,39165.26,M1614289005,0,0,0,0
8,PAYMENT,8009.07,C809849304,0,0,M18202898,0,0,0,0
8,PAYMENT,2984.05,C749525640,0,0,M1808413339,0,0,0,0
7,PAYMENT,4744.71,C1375516880,33844.85,29100.14,M502740055,0,0,0,0
8,PAYMENT,17114.13,C1534674303,176668.2,159554.08,M1137320872,0,0,0,0
7,CASH_OUT,176404.56,C765077310,0,0,C2036762590,234411,987490.04,0,0
8,TRANSFER,1007308.16,C831864714,44217,0,C266912553,324655.38,2580927.41,0,0
3,PAYMENT,21414.91,C1670627211,20800,0,M1993836574,0,0,0,0
8,CASH_IN,82771,C1817336101,7811214.98,7893985.98,C843467284,175058.38,18970.78,0,0
6,PAYMENT,6210.12,C878375543,0,0,M157567214,0,0,0,0
8,PAYMENT,31213.66,C1544046610,4763.88,0,M195801013,0,0,0,0
7,PAYMENT,34061.71,C944009331,0,0,M1458893701,0,0,0,0
4,CASH_IN,380211.17,C2053136992,972803.32,1353014.49,C1883840933,1.51E+07,1.73E+07,0,0
3,CASH_IN,1332.59,C1902216702,2533796.06,2535128.65,C1434651019,8693,7360.41,0,0
8,PAYMENT,3310.71,C1557889523,2563786.6,2560475.89,M1057923613,0,0,0,0
7,PAYMENT,10639.12,C761191341,11671,1031.88,M1171084822,0,0,0,0
4,PAYMENT,7222.78,C104912388,64443,57220.22,M1657521272,0,0,0,0
8,TRANSFER,254338.45,C1196857118,0,0,C2096057945,1479926.11,2453424.34,0,0
8,CASH_IN,318945.21,C647138859,1.05E+07,1.08E+07,C1089177065,1238390.39,1076036.85,0,0
7,CASH_OUT,112423.36,C1319381263,0,0,C97730845,1.45E+07,1.47E+07,0,0
1,PAYMENT,2756.3,C2093319848,27839.46,25083.17,M2109027570,0,0,0,0
6,PAYMENT,6964.22,C1652372991,312,0,M1901543742,0,0,0,0
8,TRANSFER,747363.8,C781332550,104856,0,C1197606915,18050.09,681876.36,0,0
1,PAYMENT,24659.46,C1721576219,0,0,M1914615775,0,0,0,0
3,PAYMENT,22421.09,C516570791,121670,99248.91,M620471432,0,0,0,0
8,CASH_OUT,233766.75,C660341469,5614,0,C746359178,0,1793011.1,0,0
8,PAYMENT,13457.61,C1055283674,0,0,M43062435,0,0,0,0
8,CASH_OUT,174957.6,C465829684,36615.22,0,C787040724,1254024.65,4039814.03,0,0
8,PAYMENT,7317.2,C1597063938,0,0,M21653658,0,0,0,0
8,CASH_OUT,343220,C1724077126,0,0,C1446521801,8109787.68,1.17E+07,0,0
8,CASH_OUT,32432.62,C841394927,971,0,C982547576,156266.21,754095.34,0,0
8,PAYMENT,989.27,C137734096,0,0,M720435458,0,0,0,0
8,CASH_IN,139578.63,C1240346826,1.18E+07,1.20E+07,C58642425,679629.52,311573.72,0,0
8,CASH_OUT,135809.08,C900800703,0,0,C1100767002,148304.02,253838.43,0,0
8,CASH_OUT,245434.49,C652204295,61193,0,C1040847151,5515429.2,7984433.54,0,0
8,PAYMENT,170.74,C1671194317,0,0,M1134567953,0,0,0,0
7,PAYMENT,3775.77,C381811842,367724.8,363949.03,M1718165585,0,0,0,0
5,PAYMENT,28965.75,C944009919,4651.05,0,M1701756941,0,0,0,0
1,PAYMENT,1816.52,C1802073627,0,0,M1551263930,0,0,0,0
1,CASH_IN,72984.81,C292856581,2615355.34,2688340.14,C564160838,1254956.07,1070702.75,0,0
6,CASH_OUT,54933.79,C718150867,0,0,C1746150957,124138.98,179072.77,0,0
8,PAYMENT,45873.95,C1918356430,0,0,M393717610,0,0,0,0
1,TRANSFER,2107293.71,C327840833,0,0,C1816757085,8860846.16,1.07E+07,0,0
8,CASH_OUT,273082.46,C2054075579,0,0,C1220911229,783773.88,2261741.99,0,0
7,TRANSFER,566270.79,C1144886446,0,0,C1495761010,627279.6,1193550.39,0,0
7,CASH_OUT,365794.83,C1181346106,0,0,C1869228744,677952.01,2528711.98,0,0
8,PAYMENT,11881.81,C116153347,2086603.23,2074721.41,M95502641,0,0,0,0
8,CASH_OUT,247949.3,C443597324,0,0,C580441921,701187.05,1278933.03,0,0
3,DEBIT,1575.17,C72187428,72541.05,70965.88,C20671747,81584.44,89079.66,0,0
2,CASH_IN,116197.94,C1350894905,5864064,5980261.95,C977993101,1091562,744264.96,0,0
8,PAYMENT,5274.36,C497765889,0,0,M465497593,0,0,0,0
1,PAYMENT,661.43,C743648472,14078,13416.57,M692998280,0,0,0,0
8,PAYMENT,14099.78,C1804917610,401776.7,387676.92,M757687320,0,0,0,0
8,PAYMENT,6977.36,C562844799,84216,77238.64,M2089852906,0,0,0,0
6,PAYMENT,1193.31,C1040733616,24674,23480.69,M1212897825,0,0,0,0
6,PAYMENT,17145.26,C589058590,96,0,M694766024,0,0,0,0
8,CASH_IN,56635.33,C351632730,3172171.05,3228806.38,C1153596299,93286.47,73427.85,0,0
7,PAYMENT,8484.52,C1998511629,540,0,M534199755,0,0,0,0
7,CASH_IN,185320.96,C661938248,141324.54,326645.51,C1615804266,869634.02,4512194.13,0,0
7,TRANSFER,283346.9,C410200876,8130,0,C79467401,0,287210.83,0,0
8,CASH_OUT,46728.3,C385881241,1018,0,C1768641212,0,3922199.3,0,0
8,TRANSFER,85893.31,C923175349,27476,0,C655702946,22594,0,0,0
4,PAYMENT,826.44,C2092080808,55070,54243.56,M11913474,0,0,0,0
8,PAYMENT,7513.09,C626393149,0,0,M857153604,0,0,0,0
8,TRANSFER,2767908.66,C91129657,0,0,C257999182,5685868.01,1.50E+07,0,0
8,CASH_OUT,23382.21,C661515498,0,0,C590038354,31181,54563.21,0,0
1,PAYMENT,9800.44,C1896712674,119147,109346.56,M494266287,0,0,0,0
2,PAYMENT,7656.3,C776192909,20116,12459.7,M1688151539,0,0,0,0
7,PAYMENT,5134.45,C652094456,30583,25448.55,M1531048521,0,0,0,0
1,PAYMENT,23.31,C273777019,45360,45336.69,M891894789,0,0,0,0
5,PAYMENT,437.22,C468238626,66563,66125.78,M1560844138,0,0,0,0
7,PAYMENT,1039.11,C742223224,0,0,M1798219135,0,0,0,0
5,PAYMENT,1438.63,C853972908,9931.02,8492.39,M946260334,0,0,0,0
2,PAYMENT,10399.14,C2051562038,43978,33578.86,M1559434619,0,0,0,0
8,CASH_IN,22029.93,C390486284,5967763.91,5989793.84,C1259769769,40863.24,18833.31,0,0
7,PAYMENT,5941.42,C390769586,50087,44145.58,M867485557,0,0,0,0
2,CASH_OUT,170099.02,C1909367224,41945.71,0,C914293025,608063,778162.02,0,0
8,PAYMENT,18648.56,C83801472,0,0,M433800899,0,0,0,0
3,PAYMENT,20409.77,C347239869,4528,0,M1322354584,0,0,0,0
5,PAYMENT,252.71,C1713999849,117177,116924.29,M203829039,0,0,0,0
8,PAYMENT,9969.2,C1238738247,32308,22338.8,M2060852995,0,0,0,0
1,CASH_IN,263590.95,C1220813917,1842130.61,2105721.56,C1076835071,582228.32,318637.36,0,0
4,PAYMENT,2005.44,C1012194796,21367,19361.56,M1835638995,0,0,0,0
6,PAYMENT,10541.14,C1363574841,20551,10009.86,M493177695,0,0,0,0
7,PAYMENT,7925.72,C40245733,0,0,M1147103911,0,0,0,0
8,CASH_OUT,68614.81,C1296395563,0,0,C818570949,1209645.56,2402597.58,0,0
8,CASH_IN,25130.29,C438724641,1277117.53,1302247.81,C225852166,795169.4,877929.84,0,0
8,PAYMENT,2477.73,C1577439478,0,0,M442159262,0,0,0,0
7,CASH_OUT,103928.78,C2050668346,824119.42,720190.64,C81639848,185922,49145.16,0,0
7,CASH_IN,33465.54,C1301992318,2768707.69,2802173.22,C571435580,44966.99,11501.46,0,0
2,PAYMENT,10006.72,C1254907391,2051,0,M281487983,0,0,0,0
1,CASH_IN,55827.09,C1959708563,9907,65734.09,C1850180796,19873,1268668.92,0,0
8,PAYMENT,8077.87,C2107907805,3978,0,M62323263,0,0,0,0
8,PAYMENT,8861.56,C1056630417,188269,179407.44,M1032168096,0,0,0,0
6,TRANSFER,72875.23,C420215012,73416,540.77,C1526298704,15498.25,88373.48,0,0
4,CASH_OUT,308762.31,C1799199800,0,0,C1167066016,646875.4,455191.58,0,0
7,CASH_OUT,200941.23,C925686013,0,0,C1163480574,492796.77,1798734.57,0,0
1,CASH_OUT,47913.58,C141110631,0,0,C240650537,51304,0,0,0
8,PAYMENT,140.35,C2129206506,155995.37,155855.03,M648789743,0,0,0,0
8,CASH_OUT,48720.51,C373468802,148693,99972.49,C997588432,6271.12,0,0,0
6,PAYMENT,9170,C1330447795,0,0,M735344652,0,0,0,0
8,TRANSFER,575256.03,C824502713,20764,0,C1777285191,20126.98,122017.44,0,0
8,CASH_IN,153340.28,C398028118,4429852.4,4583192.68,C2043257128,177518.86,0,0,0
8,TRANSFER,248768.2,C2125244718,310245.27,61477.06,C748241311,3013106.83,3447714.21,0,0
7,PAYMENT,10141.41,C174195637,12098.44,1957.03,M291601516,0,0,0,0
7,CASH_IN,16156.03,C470186724,3169486.19,3185642.22,C1487669283,1863599.13,2349962.91,0,0
7,TRANSFER,915732.43,C607419787,47407.4,0,C1286084959,4518791.24,7488671.79,0,0
8,CASH_IN,200352.22,C2048227213,78254.59,278606.81,C248609774,1.18E+07,1.30E+07,0,0
7,TRANSFER,32367.77,C458223499,219,0,C1220911229,328857,2261741.99,0,0
7,TRANSFER,761871.16,C1237669315,1248,0,C675203915,284974,777700.37,0,0
8,PAYMENT,448.69,C406696680,46469.88,46021.19,M924623273,0,0,0,0
7,CASH_OUT,115068.84,C120778099,197250,82181.16,C1246297699,15217,0,0,0
7,CASH_OUT,128048.76,C38578816,0,0,C111210112,292741.94,705242.01,0,0
8,PAYMENT,5348.98,C1777086980,3211,0,M399780016,0,0,0,0
4,PAYMENT,2906.96,C38914319,125221,122314.04,M1713988669,0,0,0,0
2,DEBIT,3995.57,C258860422,106919,102923.43,C339924917,12145.85,16141.42,0,0
7,CASH_OUT,41309.02,C24344628,0,0,C127252077,105984.74,147293.76,0,0
8,PAYMENT,209.5,C1297526121,227722.16,227512.67,M1125615802,0,0,0,0
1,PAYMENT,9839.64,C1231006815,170136,160296.36,M1979787155,0,0,0,0
7,PAYMENT,17455.32,C299389524,703842.61,686387.29,M1204775681,0,0,0,0
8,TRANSFER,1046748.17,C622713687,90496,0,C2040656033,0,8124431.39,0,0
7,CASH_OUT,273536.21,C1593447492,0,0,C968448640,281837.22,3438487.71,0,0
8,PAYMENT,17411.13,C2096916622,21276,3864.87,M1911539017,0,0,0,0
8,CASH_IN,407804.52,C1564688479,15159,422963.52,C1442765375,0,0,0,0
6,PAYMENT,17689.59,C2119994496,24753,7063.41,M1189050702,0,0,0,0
8,CASH_IN,122809.97,C956036140,5677061.7,5799871.67,C1027992087,1.07E+07,1.09E+07,0,0
7,PAYMENT,5162.32,C530975525,198599.87,193437.56,M1176943131,0,0,0,0
8,CASH_OUT,236367.4,C27281938,0,0,C1870237274,377445.23,1180032.06,0,0
8,CASH_IN,170882.26,C675226522,20969,191851.26,C2086207545,1636501.39,202129.37,0,0
7,TRANSFER,52223.34,C1677439074,0,0,C1805683209,6055176,7428081.5,0,0
5,PAYMENT,20563.52,C829239469,9437.19,0,M1051155205,0,0,0,0
7,PAYMENT,15217.98,C1744981591,55773,40555.02,M1915885313,0,0,0,0
7,CASH_OUT,84416.9,C309438139,0,0,C1273939873,360353,1525464.32,0,0
7,PAYMENT,10244.35,C828523958,128973,118728.65,M1831975653,0,0,0,0
